data,timestamp
2.0,2026-01-21T13:10:56Z
1.0,2026-01-21T13:40:56Z
1.0,2026-01-21T13:55:56Z
2.0,2026-01-21T14:10:56Z
1.0,2026-01-21T14:40:56Z
2.0,2026-01-21T15:10:56Z
1.0,2026-01-21T15:25:56Z
1.0,2026-01-21T15:40:56Z
1.0,2026-01-21T16:40:56Z
1.0,2026-01-21T17:10:56Z
1.0,2026-01-21T17:25:56Z
1.0,2026-01-21T18:10:56Z
1.0,2026-01-21T23:56:06Z
1.0,2026-01-22T16:41:18Z
2.0,2026-01-22T17:41:18Z
2.0,2026-01-22T17:56:18Z
2.0,2026-01-22T18:11:18Z
1.0,2026-01-22T18:26:18Z
1.0,2026-01-22T18:41:18Z
1.0,2026-01-22T18:56:18Z
1.0,2026-01-22T19:11:18Z
1.0,2026-01-22T19:26:18Z
1.0,2026-01-22T19:41:18Z
3.0,2026-01-22T19:56:18Z
2.0,2026-01-22T20:11:18Z
1.0,2026-01-22T20:26:18Z
1.0,2026-01-22T21:11:18Z
1.0,2026-01-22T21:56:29Z
1.0,2026-01-22T22:26:29Z
2.0,2026-01-22T22:41:29Z
1.0,2026-01-22T22:56:29Z
1.0,2026-01-22T23:11:29Z
2.0,2026-01-22T23:26:29Z
2.0,2026-01-22T23:41:29Z
1.0,2026-01-22T23:56:29Z
1.0,2026-01-23T00:26:29Z
1.0,2026-01-23T00:41:29Z
1.0,2026-01-23T00:56:29Z
5.0,2026-01-23T01:11:29Z
2.0,2026-01-23T01:26:29Z
4.0,2026-01-23T01:41:29Z
12.0,2026-01-23T01:56:29Z
1.0,2026-01-23T02:26:29Z
4.0,2026-01-23T15:11:39Z
3.0,2026-01-23T16:26:39Z
1.0,2026-01-23T16:41:39Z
5.0,2026-01-23T18:41:39Z
3.0,2026-01-23T18:56:49Z
1.0,2026-01-23T19:11:49Z
1.0,2026-01-23T19:26:49Z
1.0,2026-01-24T01:41:49Z
1.0,2026-01-24T03:26:49Z
1.0,2026-01-24T06:11:59Z
1.0,2026-01-25T09:42:18Z
2.0,2026-01-25T20:27:28Z
1.0,2026-01-25T21:12:28Z
5.0,2026-01-25T21:27:28Z
3.0,2026-01-25T22:12:28Z
2.0,2026-01-25T22:27:28Z
